PUBLISHED_DATE,STATUS,ESTIMATE_SOURCE,PFMA,YEAR,MONTH,DISPOSITION,SPECIES,SPECIES_CODE,SCIENTIFIC_NAME,ESTIMATE,STANDARD_ERROR,PERCENT_STANDARD_ERROR
"OCTOBER  29, 2007 13:24:49",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,47,22.08,0.47
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2006,May,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,16,11.726,0.733
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,287,76.002,0.265
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2006,May,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,17,11.173,0.657
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,271,163.965,0.605
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,10,11.185,1.119
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2006,May,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2,2.813,1.407
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,129,64.315,0.499
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,22,19.447,0.884
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2006,May,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,11,11.197,1.018
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,338,103.978,0.308
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,72,42.44,0.589
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2006,May,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,5,5.043,1.009
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1216,591.471,0.486
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,152,127.701,0.84
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1789,340.636,0.19
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,203,93.996,0.463
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1204,420.855,0.35
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,140,63.996,0.457
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,348,52.707,0.151
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,136,73.463,0.54
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2006,May,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,16,10.459,0.654
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2006,May,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,559,167.849,0.3
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2006,May,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,252,122.36,0.486
"MARCH    08, 2007 09:47:46",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2006,May,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,182,111.262,0.611
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,33,,
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,8,,
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1,,
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,652,181.622,0.279
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,168,139.762,0.832
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,402,253.433,0.63
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2540,243.454,0.096
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2316,433.885,0.187
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,465,122.687,0.264
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1246,409.878,0.329
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,876,261.691,0.299
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,236,83.874,0.355
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,75,29.444,0.393
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,19,10.105,0.532
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,48,30.283,0.631
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,16,14.266,0.892
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3,,
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,9,,
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1,,
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2826,378.899,0.134
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,813,216.034,0.266
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,189,90.753,0.48
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,26,18.28,0.703
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1515,289.975,0.191
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,129,64.134,0.497
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,124,52.916,0.427
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,420,113.325,0.27
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,170,130.007,0.765
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,116,67.563,0.582
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1,2.064,2.064
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,446,69.574,0.156
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,81,27.455,0.339
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1,1.096,1.096
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,11,6.004,0.546
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1447,206.964,0.143
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,30,28.769,0.959
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,12,8.656,0.721
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,555,85.754,0.155
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,107,64.312,0.601
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,39,21.033,0.539
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1863,236.992,0.127
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,124,51.39,0.414
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,7966,2630.871,0.33
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2643,741.594,0.281
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,273,131.427,0.481
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,844,304.928,0.361
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,276,155.76,0.564
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 21,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,21,10.645,0.507
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 21,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,12,,
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4232,371.48,0.088
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2226,606.989,0.273
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,352,161.593,0.459
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1307,788.639,0.603
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,90,65.636,0.729
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,151,51.588,0.342
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,106,40.716,0.384
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,37,18.292,0.494
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,13,10.49,0.807
"JULY     01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2006,June,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,13,10.49,0.807
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3,,
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3,,
"OCTOBER  29, 2007 13:30:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2006,June,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,8,,
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,521,97.422,0.187
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,7,4.588,0.655
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,26,33.831,1.301
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2006,June,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,508,89.03,0.175
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2006,June,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,18,11.008,0.612
"MARCH    08, 2007 09:48:28",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2006,June,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,15,15.222,1.015
"OCTOBER  29, 2007 13:36:14",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,8945,1697.788,0.19
"OCTOBER  29, 2007 13:36:14",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3624,823.985,0.227
"OCTOBER  29, 2007 13:36:14",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2054,593.934,0.289
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3009,1039.501,0.345
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2006,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,613,216.641,0.353
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1059,224.932,0.212
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1174,342.054,0.291
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1535,462.776,0.301
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,80,49.655,0.621
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2006,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,170,96.152,0.566
"OCTOBER  29, 2007 13:36:14",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4388,451.675,0.103
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,7600,984.469,0.13
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2672,458.02,0.171
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,6308,1099.976,0.174
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2006,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,5390,1083.404,0.201
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,359,108.167,0.301
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,835,199.837,0.239
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,111,40.575,0.366
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,261,80.124,0.307
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2006,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,150,61.116,0.407
"OCTOBER  29, 2007 13:36:14",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,672,155.627,0.232
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,638,256.793,0.402
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,32,13.254,0.414
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,233,116.766,0.501
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2006,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,156,95.653,0.613
"AUGUST   01, 2006 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 126,2006,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,548,,
